1,1
2,1.77031
3,2.4278
4,2.96007
5,3.48166
6,3.78346
7,4.04598
8,4.08517
9,4.08719
10,4.08689
11,4.08632
12,4.07174



1,-nan
2,0.564874
3,0.411896
4,0.33783
5,0.287219
6,0.264308
7,0.247159
8,0.244788
9,0.244667
10,0.244685
11,0.244719
12,0.245595
