1,1
2,1.97379
3,2.91409
4,3.84382
5,4.73721
6,5.59572
7,6.42906
8,7.29489
9,8.08055
10,8.83657
11,9.63162
12,10.3167



1,-nan
2,0.506638
3,0.34316
4,0.260158
5,0.211095
6,0.178708
7,0.155544
8,0.137082
9,0.123754
10,0.113166
11,0.103825
12,0.0969298
