1,1
2,1.0155
3,1.01004
4,1.01626
5,1.01566
6,1.01596
7,1.01757
8,1.01619
9,1.01595
10,1.01561
11,1.01579
12,1.01598



1,-nan
2,0.984737
3,0.99006
4,0.983998
5,0.984577
6,0.984287
7,0.982735
8,0.984064
9,0.984305
10,0.984625
11,0.984454
12,0.984267
