1,1
2,1.00176
3,1.00049
4,1.0034
5,0.9997
6,1.00781
7,1.00107
8,1.00632
9,0.99788
10,1.00035
11,0.997567
12,1.00272



1,-nan
2,0.998241
3,0.999511
4,0.996614
5,1.0003
6,0.992252
7,0.998932
8,0.993718
9,1.00212
10,0.999647
11,1.00244
12,0.997283
