1,1
2,1.00236
3,1.0056
4,1.00206
5,1.00069
6,0.999756
7,1.00024
8,1.00038
9,1.00045
10,1.00023
11,1.00068
12,1.00095



1,-nan
2,0.997641
3,0.994427
4,0.99794
5,0.999306
6,1.00024
7,0.999757
8,0.99962
9,0.999552
10,0.999767
11,0.999316
12,0.999049
