1,1
2,1.99012
3,2.91189
4,3.87177
5,4.56565
6,4.79055
7,4.75766
8,4.79536
9,4.78565
10,4.7853
11,4.79504
12,4.80696



1,-nan
2,0.502482
3,0.34342
4,0.25828
5,0.219027
6,0.208744
7,0.210188
8,0.208535
9,0.208958
10,0.208973
11,0.208549
12,0.208032
