1,1
2,1.99083
3,1.05559
4,2.01053
5,1.41894
6,2.09642
7,1.81319
8,2.39334
9,2.22033
10,2.79584
11,2.65718
12,3.2124



1,-nan
2,0.502304
3,0.947342
4,0.497382
5,0.70475
6,0.477003
7,0.551515
8,0.417825
9,0.450383
10,0.357674
11,0.376339
12,0.311293
