1,1
2,1.98473
3,2.98729
4,3.97464
5,4.96432
6,5.93891
7,6.92159
8,7.89881
9,8.86291
10,9.82512
11,10.7775
12,11.7219



1,-nan
2,0.503848
3,0.334752
4,0.251595
5,0.201438
6,0.168381
7,0.144475
8,0.126601
9,0.11283
10,0.10178
11,0.0927859
12,0.0853102
